"source","category_code","category_path","unmapped_products_count"
wolt,ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟,ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟,2412
wolt,ЭРОТИЧЕСКОЕ БЕЛЬЕ / Женские эротические боди,ЭРОТИЧЕСКОЕ БЕЛЬЕ / Женские эротические боди,2405
wolt,УХОД ДЛЯ ВОЛОС,УХОД ДЛЯ ВОЛОС,2404
wolt,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ 🧼,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ 🧼,2400
wolt,МЯСНЫЕ ИЗДЕЛИЯ 🥓,МЯСНЫЕ ИЗДЕЛИЯ 🥓,2400
wolt,ДЕТСКОЕ ПИТАНИЕ 🍭,ДЕТСКОЕ ПИТАНИЕ 🍭,2400
wolt,ЗАМОРОЖЕННЫЕ ПРОДУКТЫ 🥟,ЗАМОРОЖЕННЫЕ ПРОДУКТЫ 🥟,2400
wolt,ЗООТОВАРЫ 🐈,ЗООТОВАРЫ 🐈,2400
wolt,ЗДОРОВОЕ ПИТАНИЕ 🥗 / Без сахара,ЗДОРОВОЕ ПИТАНИЕ 🥗 / Без сахара,2384
wolt,"МОЛОЧНЫЕ ПРОДУКТЫ🥛 / Творог и сметана","МОЛОЧНЫЕ ПРОДУКТЫ🥛 / Творог и сметана",2367
wolt,Чистящие средства / Стирка,Чистящие средства / Стирка,2335
wolt,"МАСЛО, СЫР, ЯЙЦА 🧀🥚 / Сыр","МАСЛО, СЫР, ЯЙЦА 🧀🥚 / Сыр",2300
wolt,"ВОДА И НАПИТКИ🥤 / Негазированные напитки","ВОДА И НАПИТКИ🥤 / Негазированные напитки",2266
wolt,НАПИТКИ🥤,НАПИТКИ🥤,2246
wolt,ЖЕНСКАЯ ПАРФЮМЕРИЯ,ЖЕНСКАЯ ПАРФЮМЕРИЯ,2237
wolt,"МОЛОЧНЫЕ ПРОДУКТЫ🥛 / Коктейли и сгущенное молоко","МОЛОЧНЫЕ ПРОДУКТЫ🥛 / Коктейли и сгущенное молоко",2236
wolt,АЛКОГОЛЬНЫЕ НАПИТКИ🥂 / ТЕКИЛА,АЛКОГОЛЬНЫЕ НАПИТКИ🥂 / ТЕКИЛА,2230
wolt,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ🧹 / Инвентарь для уборки,ХОЗЯЙСТВЕННЫЕ ТОВАРЫ🧹 / Инвентарь для уборки,2196
wolt,"ЙОГУРТЫ И СЫРКИ🍶 / Питьевые йогурты","ЙОГУРТЫ И СЫРКИ🍶 / Питьевые йогурты",2162
wolt,ТОКПОККИ,ТОКПОККИ,2154
wolt,ИНТИМНЫЕ СМАЗКИ / Смазки для анального секса,ИНТИМНЫЕ СМАЗКИ / Смазки для анального секса,2136
wolt,МОНОБУКЕТЫ🌸,МОНОБУКЕТЫ🌸,2130
wolt,ЕВРОБУКЕТЫ🌺,ЕВРОБУКЕТЫ🌺,2130
wolt,"Уходовая косметика / Уход за лицом, телом и кожей","Уходовая косметика / Уход за лицом, телом и кожей",2128
wolt,СКИДКИ,СКИДКИ,2116
wolt,Консервы / Антипасти,Консервы / Антипасти,2065
wolt,СРЕДСТВА ГИГИЕНЫ🪥 / Уход за волосами,СРЕДСТВА ГИГИЕНЫ🪥 / Уход за волосами,2060
wolt,ТАБАЧНАЯ ПРОДУКЦИЯ / Сигареты,ТАБАЧНАЯ ПРОДУКЦИЯ / Сигареты,2050
wolt,ВОДА И НАПИТКИ 🥤 / Вода,ВОДА И НАПИТКИ 🥤 / Вода,2050
wolt,НАПИТКИ 🥤 / Газированная вода,НАПИТКИ 🥤 / Газированная вода,2042
wolt,ВОДА И НАПИТКИ 🥤 / Холодный чай и кофе,ВОДА И НАПИТКИ 🥤 / Холодный чай и кофе,2042
wolt,СНЭКИ 🍟🍿 / Чипсы,СНЭКИ 🍟🍿 / Чипсы,2012
wolt,КОМПОЗИЦИИ💗,КОМПОЗИЦИИ💗,2004
wolt,"СНЭКИ 🍟 / Чипсы, арахис, семечки","СНЭКИ 🍟 / Чипсы, арахис, семечки",2000
wolt,ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟 / Мороженое и лёд,ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟 / Мороженое и лёд,2000
wolt,ТАБАЧНЫЕ ИЗДЕЛИЯ 🚫,ТАБАЧНЫЕ ИЗДЕЛИЯ 🚫,1980
wolt,"СНЭКИ 🍟 / Драже, леденцы, жвачки","СНЭКИ 🍟 / Драже, леденцы, жвачки",1977
wolt,"ЙОГУРТЫ И СЫРКИ🍶 / Термостатные йогурты","ЙОГУРТЫ И СЫРКИ🍶 / Термостатные йогурты",1950
kaspi_food,Vegetable oils,Vegetable oils,1949
wolt,"Закуски, чипсы, орехи / Попкорн","Закуски, чипсы, орехи / Попкорн",1943
wolt,УХОД ЗА ЗУБАМИ,УХОД ЗА ЗУБАМИ,1929
wolt,ЭРОТИЧЕСКОЕ БЕЛЬЕ / Костюмы эротические,ЭРОТИЧЕСКОЕ БЕЛЬЕ / Костюмы эротические,1916
wolt,ВИСКИ / Купажированный,ВИСКИ / Купажированный,1902
wolt,КОСМЕТИЧЕСКИЕ И ЭФИРНЫЕ МАСЛА,КОСМЕТИЧЕСКИЕ И ЭФИРНЫЕ МАСЛА,1892
wolt,БЫТОВАЯ ХИМИЯ🧼 / Всё для стирки,БЫТОВАЯ ХИМИЯ🧼 / Всё для стирки,1891
wolt,ДЕТСКОЕ ПИТАНИЕ И ГИГИЕНА 👶🏻 / Детская гигиена,ДЕТСКОЕ ПИТАНИЕ И ГИГИЕНА 👶🏻 / Детская гигиена,1890
wolt,ВОДА 💧,ВОДА 💧,1871
wolt,СЛАДОСТИ 🍬 / Бисквиты и круассаны,СЛАДОСТИ 🍬 / Бисквиты и круассаны,1861
wolt,ВИСКИ 🥃,ВИСКИ 🥃,1851
wolt,МОЛОЧНАЯ ПРОДУКЦИЯ 🥛 / Кисломолочная продукция,МОЛОЧНАЯ ПРОДУКЦИЯ 🥛 / Кисломолочная продукция,1847
wolt,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ🥤 / Вода,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ🥤 / Вода,1836
wolt,ПРЕЗЕРВАТИВЫ И ЛУБРИКАНТЫ 🔞,ПРЕЗЕРВАТИВЫ И ЛУБРИКАНТЫ 🔞,1828
wolt,КРЕПКИЙ АЛКОГОЛЬ🥃 / ВИСКИ🥃,КРЕПКИЙ АЛКОГОЛЬ🥃 / ВИСКИ🥃,1818
wolt,Здоровье / Презервативы и смазки,Здоровье / Презервативы и смазки,1816
wolt,ВИСКИ / Односолодовый,ВИСКИ / Односолодовый,1807
wolt,"БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ / ЛИМОНАДЫ,  НАПИТКИ ГАЗИРОВАННЫЕ","БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ / ЛИМОНАДЫ,  НАПИТКИ ГАЗИРОВАННЫЕ",1800
wolt,FAN PASS,FAN PASS,1800
wolt,ГАСТРОНОМИЯ / СЫРЫ,ГАСТРОНОМИЯ / СЫРЫ,1800
wolt,ВОДА И НАПИТКИ 🧃 / Напитки,ВОДА И НАПИТКИ 🧃 / Напитки,1800
wolt,УХОД ЗА ВОЛОСАМИ 💇🏻‍♀️,УХОД ЗА ВОЛОСАМИ 💇🏻‍♀️,1790
wolt,ХОЗТОВАРЫ И БЫТОВАЯ ХИМИЯ / Уборка и чистота,ХОЗТОВАРЫ И БЫТОВАЯ ХИМИЯ / Уборка и чистота,1788
wolt,АВТОТОВАРЫ 🚗 / Автомобильные масла и жидкости,АВТОТОВАРЫ 🚗 / Автомобильные масла и жидкости,1776
wolt,"ДЕТСКОЕ ПИТАНИЕ И ГИГИЕНА 👶🏻 / Подгузники, салфетки","ДЕТСКОЕ ПИТАНИЕ И ГИГИЕНА 👶🏻 / Подгузники, салфетки",1764
wolt,ТАБАЧНАЯ ПРОДУКЦИЯ💨 / Winston,ТАБАЧНАЯ ПРОДУКЦИЯ💨 / Winston,1756
wolt,"МОЛОЧНЫЕ ПРОДУКТЫ / Кефир, сметана, кисломолочные продукты","МОЛОЧНЫЕ ПРОДУКТЫ / Кефир, сметана, кисломолочные продукты",1750
wolt,ТОВАРЫ ДЛЯ ЖИВОТНЫХ / Для кошек,ТОВАРЫ ДЛЯ ЖИВОТНЫХ / Для кошек,1750
wolt,"Дом, дача, авто / Канцелярские товары","Дом, дача, авто / Канцелярские товары",1742
wolt,КОНФЕТЫ И СЛАДОСТИ 🍭,КОНФЕТЫ И СЛАДОСТИ 🍭,1740
wolt,"КОНФЕТЫ И СЛАДОСТИ 🍭 / Шоколад, батончики, паста","КОНФЕТЫ И СЛАДОСТИ 🍭 / Шоколад, батончики, паста",1738
wolt,СЕКС ИГРУШКИ ДЛЯ ЖЕНЩИН / Виброяйца и вибропули,СЕКС ИГРУШКИ ДЛЯ ЖЕНЩИН / Виброяйца и вибропули,1727
wolt,УХОД ДЛЯ ТЕЛА,УХОД ДЛЯ ТЕЛА,1726
wolt,Купажированный виски,Купажированный виски,1722
wolt,"МАСЛО, СОУСЫ И СПЕЦИИ 🌶 / Растительное масло","МАСЛО, СОУСЫ И СПЕЦИИ 🌶 / Растительное масло",1718
wolt,СЕКС ИГРУШКИ ДЛЯ МУЖЧИН / Средства для увеличения члена,СЕКС ИГРУШКИ ДЛЯ МУЖЧИН / Средства для увеличения члена,1710
wolt,ФРУКТЫ 🥭,ФРУКТЫ 🥭,1704
wolt,"КОНФЕТЫ И СЛАДОСТИ 🍭 / Круассаны, пряники, рулеты","КОНФЕТЫ И СЛАДОСТИ 🍭 / Круассаны, пряники, рулеты",1701
wolt,НАПИТКИ 🥤 / Напитки,НАПИТКИ 🥤 / Напитки,1695
wolt,ВОДА И НАПИТКИ / Пиво неразливное,ВОДА И НАПИТКИ / Пиво неразливное,1691
wolt,"ЭРОТИЧЕСКОЕ БЕЛЬЕ / Пеньюары, сорочки и бэбидоллы","ЭРОТИЧЕСКОЕ БЕЛЬЕ / Пеньюары, сорочки и бэбидоллы",1688
wolt,"ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟 / Мороженое и лёд","ЗАМОРОЖЕННАЯ ПРОДУКЦИЯ 🥟 / Мороженое и лёд",1688
wolt,КАНЦТОВАРЫ И БУМАГА,КАНЦТОВАРЫ И БУМАГА,1680
wolt,ИНТИМНЫЕ СМАЗКИ / Феромоны для мужчин,ИНТИМНЫЕ СМАЗКИ / Феромоны для мужчин,1677
wolt,"ТАБАЧНЫЕ ИЗДЕЛИЯ, ЗАЖИГАЛКИ","ТАБАЧНЫЕ ИЗДЕЛИЯ, ЗАЖИГАЛКИ",1670
wolt,СЛАДОСТИ / ШОКОЛАДНЫЕ ЯЙЦА,СЛАДОСТИ / ШОКОЛАДНЫЕ ЯЙЦА,1669
wolt,СТОМАТОЛОГИЧЕСКИЕ СРЕДСТВА ,СТОМАТОЛОГИЧЕСКИЕ СРЕДСТВА ,1658
wolt,СНЭКИ🍟 / Сладкие,СНЭКИ🍟 / Сладкие,1654
wolt,СНЭКИ🍟 / Семечки,СНЭКИ🍟 / Семечки,1652
wolt,ТАБАЧНАЯ ПРОДУКЦИЯ💨 / Другие сигареты,ТАБАЧНАЯ ПРОДУКЦИЯ💨 / Другие сигареты,1641
wolt,ЧАЙ ☕️,ЧАЙ ☕️,1633
wolt,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ / ЧАЙ ХОЛОДНЫЙ,БЕЗАЛКОГОЛЬНЫЕ НАПИТКИ / ЧАЙ ХОЛОДНЫЙ,1630
wolt,СНЭКИ 🥜 / Семечки,СНЭКИ 🥜 / Семечки,1630
wolt,ЧАЙ,ЧАЙ,1619
wolt,ИГРУШКИ БДСМ / Плетки BDSM,ИГРУШКИ БДСМ / Плетки BDSM,1618
wolt,СРЕДСТВА ДЛЯ ДУША И ВАННЫ,СРЕДСТВА ДЛЯ ДУША И ВАННЫ,1611
wolt,"МАСЛО, СЫР, ЯЙЦА 🧀🥚 / Полутвердые сыры","МАСЛО, СЫР, ЯЙЦА 🧀🥚 / Полутвердые сыры",1610
wolt,"МОЛОЧНЫЕ ПРОДУКТЫ🥛 / Кисломолочные напитки","МОЛОЧНЫЕ ПРОДУКТЫ🥛 / Кисломолочные напитки",1608
wolt,ТОВАРЫ ДЛЯ ДОМА / Товары для кухни,ТОВАРЫ ДЛЯ ДОМА / Товары для кухни,1606
wolt,НАПИТКИ🥤 / Безалкогольные напитки,НАПИТКИ🥤 / Безалкогольные напитки,1600
wolt,ТОВАРЫ ДЛЯ БАНИ🧖 / НАБОРЫ ДЛЯ БАНИ,ТОВАРЫ ДЛЯ БАНИ🧖 / НАБОРЫ ДЛЯ БАНИ,1596
wolt,СНЭКИ 🍿 / Чипсы,СНЭКИ 🍿 / Чипсы,1586
wolt,ХОЗТОВАРЫ И БЫТОВАЯ ХИМИЯ / Гигиенические товары,ХОЗТОВАРЫ И БЫТОВАЯ ХИМИЯ / Гигиенические товары,1572
wolt,Для детей / Подгузники и салфетки,Для детей / Подгузники и салфетки,1540
wolt,ТАБАЧНАЯ ПРОДУКЦИЯ / СИГАРЕТЫ,ТАБАЧНАЯ ПРОДУКЦИЯ / СИГАРЕТЫ,1537
wolt,Стандарт,Стандарт,1536
wolt,ТОВАРЫ ДЛЯ БАНИ🧖 / ВЕНИКИ,ТОВАРЫ ДЛЯ БАНИ🧖 / ВЕНИКИ,1536
wolt,БАКАЛЕЯ / Растительное масло,БАКАЛЕЯ / Растительное масло,1530
wolt,СЛАДКОЕ 🍬 / Восточные сладости,СЛАДКОЕ 🍬 / Восточные сладости,1511
wolt,ГОТОВАЯ ЕДА 🥘,ГОТОВАЯ ЕДА 🥘,1500
wolt,ХОЗТОВАРЫ И БЫТОВАЯ ХИМИЯ / Уход за кожей лица и тела,ХОЗТОВАРЫ И БЫТОВАЯ ХИМИЯ / Уход за кожей лица и тела,1500
wolt,МОЛОЧНЫЕ ПРОДУКТЫ 🥛 / Кефир,МОЛОЧНЫЕ ПРОДУКТЫ 🥛 / Кефир,1494
wolt,ЭРОТИЧЕСКОЕ БЕЛЬЕ / Комплекты эротического белья,ЭРОТИЧЕСКОЕ БЕЛЬЕ / Комплекты эротического белья,1490
wolt,НАПИТКИ 🥤 / Нектары,НАПИТКИ 🥤 / Нектары,1486
wolt,ХОЗТОВАРЫ И БЫТОВАЯ ХИМИЯ / Уход за волосами,ХОЗТОВАРЫ И БЫТОВАЯ ХИМИЯ / Уход за волосами,1482
wolt,ТОВАРЫ ДЛЯ ДОМА / Уборка и уход за домом,ТОВАРЫ ДЛЯ ДОМА / Уборка и уход за домом,1481
wolt,"Овощи, фрукты, зелень / Зелень и салаты","Овощи, фрукты, зелень / Зелень и салаты",1475
wolt,СЕКСУАЛЬНЫЕ ПОДАРКИ / Эротические подарки и сувениры для взрослых,СЕКСУАЛЬНЫЕ ПОДАРКИ / Эротические подарки и сувениры для взрослых,1464
wolt,БАКАЛЕЯ / Соусы,БАКАЛЕЯ / Соусы,1454
wolt,ТАБАЧНАЯ ПРОДУКЦИЯ💨 / Terea,ТАБАЧНАЯ ПРОДУКЦИЯ💨 / Terea,1450
kaspi_food,Sunflower seeds,Sunflower seeds,1447
wolt,СУХОЙ КОРМ ДЛЯ КОШЕК 🐱,СУХОЙ КОРМ ДЛЯ КОШЕК 🐱,1440
wolt,ТОВАРЫ ДЛЯ БАНИ🧖 / РАЗНОЕ ДЛЯ БАНИ,ТОВАРЫ ДЛЯ БАНИ🧖 / РАЗНОЕ ДЛЯ БАНИ,1437
wolt,ТОВАРЫ ДЛЯ БАНИ🧖 / РУКОВИЦЫ,ТОВАРЫ ДЛЯ БАНИ🧖 / РУКОВИЦЫ,1436
wolt,Скидки дня / Скидки дня,Скидки дня / Скидки дня,1430
wolt,Нижнее белье,Нижнее белье,1430
wolt,"ПРЕЗЕРВАТИВЫ, ГИГИЕНА, ТОЙ-КЛИНЕРЫ / Гигиена","ПРЕЗЕРВАТИВЫ, ГИГИЕНА, ТОЙ-КЛИНЕРЫ / Гигиена",1428
wolt,МАСЛО. СОУСЫ. СПЕЦИИ / Всё для выпечки,МАСЛО. СОУСЫ. СПЕЦИИ / Всё для выпечки,1426
wolt,Праздничная атрибутика ,Праздничная атрибутика ,1426
wolt,ТОВАРЫ ДЛЯ ОТДЫХА / РАЗНЫЕ ТОВАРЫ ДЛЯ ОТДЫХА,ТОВАРЫ ДЛЯ ОТДЫХА / РАЗНЫЕ ТОВАРЫ ДЛЯ ОТДЫХА,1421
wolt,НАПИТКИ 🥤 / Чай,НАПИТКИ 🥤 / Чай,1420
wolt,"СНЕКИ🥜 / Драже, леденцы и жвачки","СНЕКИ🥜 / Драже, леденцы и жвачки",1416
wolt,ЗАБОЛЕВАНИЯ СИСТЕМЫ КРОВИ 🩸,ЗАБОЛЕВАНИЯ СИСТЕМЫ КРОВИ 🩸,1413
wolt,ЧИСТЯЩИЕ СРЕДСТВА 🧼,ЧИСТЯЩИЕ СРЕДСТВА 🧼,1410
wolt,ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / МОРОЖЕНОЕ,ЗАМОРОЖЕННЫЕ ПРОДУКТЫ / МОРОЖЕНОЕ,1410
wolt,Домашние питомцы / Корм и уход за кошками,Домашние питомцы / Корм и уход за кошками,1408
wolt,ВИТАМИНЫ СОЛГАР,ВИТАМИНЫ СОЛГАР,1404
wolt,ТОВАРЫ ДЛЯ ДОМА / Средства для унитаза,ТОВАРЫ ДЛЯ ДОМА / Средства для унитаза,1402
wolt,СРЕДСТВА ГИГИЕНЫ 🛁 / Уход за полостью рта,СРЕДСТВА ГИГИЕНЫ 🛁 / Уход за полостью рта,1400
wolt,СРЕДСТВА ГИГИЕНЫ 🛁 / Уход за телом,СРЕДСТВА ГИГИЕНЫ 🛁 / Уход за телом,1400
wolt,ЗАБОЛЕВАНИЯ ДЫХАТЕЛЬНОЙ СИСТЕМЫ 🌬,ЗАБОЛЕВАНИЯ ДЫХАТЕЛЬНОЙ СИСТЕМЫ 🌬,1398
wolt,БАКАЛЕЯ / Корейские продукты,БАКАЛЕЯ / Корейские продукты,1398
